event-id,visible,timestamp,algorithm-marked-outlier,external-temperature,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,WKT
1930877727,true,2005-10-27T07:21:00Z,NA,30.3,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.14281006 31.9447408)
1930877732,true,2005-10-27T08:21:00Z,NA,34.7,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.14266968 31.94473063)
1930877737,true,2005-10-27T09:21:00Z,NA,32.9,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.14638062 31.9456604)
1930877742,true,2005-10-27T10:21:00Z,NA,36.6,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.14684041 31.94567057)
1930877747,true,2005-10-27T11:21:00Z,NA,34.3,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.14303996 31.94385986)
1930877752,true,2005-10-27T12:21:00Z,NA,35.8,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.14105021 31.94701945)
1930877757,true,2005-10-27T13:21:00Z,NA,37.3,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.13264974 31.94880981)
1930877762,true,2005-10-27T14:21:00Z,NA,34,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.12215983 31.94719035)
1930877767,true,2005-10-27T15:22:00Z,NA,31.4,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.11970011 31.94591064)
1930877772,true,2005-10-27T16:21:00Z,NA,28.4,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.10991007 31.93815918)
1930877777,true,2005-10-27T17:21:00Z,NA,25.8,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.09820964 31.93853963)
1930877782,true,2005-10-27T18:21:00Z,NA,25.1,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.06303101 31.92390951)
1930877787,true,2005-10-27T19:21:00Z,NA,25.1,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03598022 31.91786092)
1930877792,true,2005-10-27T20:21:00Z,NA,24.7,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0290507 31.91401978)
1930877797,true,2005-10-27T21:21:00Z,NA,22.8,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.01540934 31.90786947)
1930877802,true,2005-10-27T22:21:00Z,NA,22.8,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.99859009 31.8949707)
1930877807,true,2005-10-27T23:22:00Z,NA,21.7,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.99493001 31.88590088)
1930877812,true,2005-10-28T00:21:00Z,NA,20.2,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.98091024 31.8857605)
1930877818,true,2005-10-28T01:21:00Z,NA,19.4,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.97387085 31.88690999)
1930877822,true,2005-10-28T02:21:00Z,NA,19,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96719971 31.8855896)
1930877826,true,2005-10-28T03:21:00Z,NA,19.4,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96444906 31.88232015)
1930877830,true,2005-10-28T04:21:00Z,NA,21.7,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.9679891 31.88424072)
1930877834,true,2005-10-28T05:21:00Z,NA,26.9,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.97559001 31.89910075)
1930877838,true,2005-10-28T06:21:00Z,NA,32.9,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.98060099 31.90372925)
1930877842,true,2005-10-28T07:21:00Z,NA,38.5,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.98777059 31.90402018)
1930877846,true,2005-10-28T08:22:00Z,NA,39.6,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.99164022 31.90493978)
1930877850,true,2005-10-28T09:21:00Z,NA,42.4,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.99172974 31.90512899)
1930877854,true,2005-10-28T10:21:00Z,NA,44.8,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.99135946 31.9047994)
1930877859,true,2005-10-28T11:22:00Z,NA,40.8,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.990979 31.90465088)
1930877865,true,2005-10-28T12:21:00Z,NA,42.8,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.9899292 31.90447998)
1930877870,true,2005-10-28T13:21:00Z,NA,48.1,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.98986003 31.90444946)
1930877875,true,2005-10-28T14:21:00Z,NA,43.5,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.9879598 31.90351969)
1930877879,true,2005-10-28T15:21:00Z,NA,37.7,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.99105021 31.90620931)
1930877884,true,2005-10-28T16:21:00Z,NA,33.6,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.9898702 31.90444946)
1930877889,true,2005-10-28T17:22:00Z,NA,31.4,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.98595988 31.90783081)
1930877894,true,2005-10-28T18:21:00Z,NA,26.9,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.98483073 31.90871989)
1930877899,true,2005-10-28T19:21:00Z,NA,24.7,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.98484904 31.90880941)
1930877903,true,2005-10-28T20:21:00Z,NA,23.6,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.98456014 31.90883993)
1930877907,true,2005-10-28T21:21:00Z,NA,23.2,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.98463949 31.90878092)
1930877912,true,2005-10-28T22:21:00Z,NA,23.2,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.98317057 31.90952962)
1930877917,true,2005-10-28T23:21:00Z,NA,23.6,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.98070068 31.90992025)
1930877922,true,2005-10-29T00:21:00Z,NA,23.6,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.98053996 31.90994059)
1930877927,true,2005-10-29T01:21:00Z,NA,24,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.98036906 31.91009928)
1930877931,true,2005-10-29T02:21:00Z,NA,22.5,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.9803894 31.91008097)
1930877937,true,2005-10-29T03:21:00Z,NA,22.8,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.98037923 31.91010946)
1930877944,true,2005-10-29T04:21:00Z,NA,21.3,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.97950033 31.90861003)
1930877949,true,2005-10-29T05:21:00Z,NA,22.5,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.97745972 31.90439046)
1930877954,true,2005-10-29T06:21:00Z,NA,26.2,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.97605998 31.90344035)
1930877960,true,2005-10-29T07:21:00Z,NA,26.6,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.9739502 31.90535075)
1930877965,true,2005-10-29T08:21:00Z,NA,28.8,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96939901 31.9030009)
1930877970,true,2005-10-29T09:21:00Z,NA,33.2,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96909993 31.90329997)
1930877974,true,2005-10-29T10:21:00Z,NA,26.9,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96647949 31.90258993)
1930877979,true,2005-10-29T11:21:00Z,NA,25.8,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96265055 31.90218913)
1930877983,true,2005-10-29T12:21:00Z,NA,27.7,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96067912 31.90262044)
1930877987,true,2005-10-29T13:21:00Z,NA,23.2,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.95934041 31.90206095)
1930877994,true,2005-10-29T14:21:00Z,NA,22.8,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.95748088 31.90784912)
1930877999,true,2005-10-29T15:21:00Z,NA,22.8,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.95720011 31.91807048)
1930878003,true,2005-10-29T16:21:00Z,NA,22.5,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.95586955 31.92083944)
1930878007,true,2005-10-29T17:21:00Z,NA,21.7,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.9586202 31.92466024)
1930878013,true,2005-10-29T18:21:00Z,NA,20.2,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.95917969 31.92475993)
1930878018,true,2005-10-29T19:21:00Z,NA,20.6,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96056925 31.92707926)
1930878021,true,2005-10-29T20:21:00Z,NA,21.3,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96082967 31.9276591)
1930878025,true,2005-10-29T21:21:00Z,NA,21.3,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96085002 31.92757975)
1930878029,true,2005-10-29T22:21:00Z,NA,20.9,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96086019 31.92772013)
1930878033,true,2005-10-29T23:21:00Z,NA,20.6,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96087036 31.92777913)
1930878037,true,2005-10-30T00:21:00Z,NA,20.2,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96236979 31.93446045)
1930878041,true,2005-10-30T01:21:00Z,NA,20.2,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96822917 31.94109904)
1930878045,true,2005-10-30T02:21:00Z,NA,20.6,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96825968 31.94117025)
1930878049,true,2005-10-30T03:21:00Z,NA,22.1,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96826986 31.9411499)
1930878053,true,2005-10-30T04:21:00Z,NA,21.7,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.97642008 31.94773966)
1930878057,true,2005-10-30T05:21:00Z,NA,24.3,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.98739014 31.94336955)
1930878061,true,2005-10-30T06:21:00Z,NA,30.3,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.99754028 31.93899943)
1930878065,true,2005-10-30T07:21:00Z,NA,33.6,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0035909 31.94025065)
1930878068,true,2005-10-30T08:21:00Z,NA,40.4,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.009021 31.94508057)
1930878071,true,2005-10-30T09:21:00Z,NA,37,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0093099 31.94986979)
1930878075,true,2005-10-30T10:21:00Z,NA,41.6,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.01010946 31.9501709)
1930878078,true,2005-10-30T11:21:00Z,NA,38.9,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.01032918 31.95003052)
1930878083,true,2005-10-30T12:21:00Z,NA,37,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0103007 31.95005086)
1930878087,true,2005-10-30T13:21:00Z,NA,39.6,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0103007 31.95005086)
1930878090,true,2005-10-30T14:21:00Z,NA,39.2,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.01059977 31.94979045)
1930878093,true,2005-10-30T15:21:00Z,NA,36.6,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.00953979 31.94898071)
1930878096,true,2005-10-30T16:21:00Z,NA,32.5,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.00558065 31.94039917)
1930878099,true,2005-10-30T17:21:00Z,NA,29.2,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.00603027 31.93529053)
1930878102,true,2005-10-30T18:21:00Z,NA,26.2,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.00594076 31.93552043)
1930878105,true,2005-10-30T19:21:00Z,NA,25.1,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.00597941 31.93539022)
1930878110,true,2005-10-30T20:21:00Z,NA,24.3,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.00598958 31.93551025)
1930878114,true,2005-10-30T21:21:00Z,NA,23.6,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0060791 31.93521932)
1930878118,true,2005-10-30T22:20:00Z,NA,22.8,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.00609945 31.93526001)
1930878122,true,2005-10-30T23:21:00Z,NA,22.1,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.00725098 31.93206991)
1930878126,true,2005-10-31T00:20:00Z,NA,22.5,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0072408 31.93106079)
1930878129,true,2005-10-31T01:21:00Z,NA,22.1,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.00734049 31.93095093)
1930878132,true,2005-10-31T02:21:00Z,NA,23.2,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.00725098 31.93104045)
1930878135,true,2005-10-31T03:21:00Z,NA,22.1,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.00848999 31.93128052)
1930878139,true,2005-10-31T04:21:00Z,NA,28.1,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.01986084 31.93630981)
1930878142,true,2005-10-31T05:21:00Z,NA,29.5,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02375081 31.94015096)
1930878145,true,2005-10-31T06:21:00Z,NA,32.1,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0151001 31.93567098)
1930878150,true,2005-10-31T07:20:00Z,NA,35.1,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.01102091 31.93498942)
1930878154,true,2005-10-31T08:21:00Z,NA,38.5,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.01086019 31.934611)
1930878158,true,2005-10-31T09:20:00Z,NA,40,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0107605 31.93434041)
1930878162,true,2005-10-31T10:21:00Z,NA,39.6,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.01087036 31.93429972)
1930878166,true,2005-10-31T11:21:00Z,NA,46,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.01079915 31.93437907)
1930878170,true,2005-10-31T12:20:00Z,NA,42.8,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.01126912 31.93378906)
1930878174,true,2005-10-31T13:21:00Z,NA,40,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.01278076 31.9324707)
1930878178,true,2005-10-31T14:21:00Z,NA,38.5,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.01578979 31.93439941)
1930878182,true,2005-10-31T15:20:00Z,NA,36.2,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02186076 31.94145101)
1930878185,true,2005-10-31T16:21:00Z,NA,34.3,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.01262004 31.93718058)
1930878189,true,2005-10-31T17:20:00Z,NA,30.6,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.00935059 31.93660075)
1930878193,true,2005-10-31T18:21:00Z,NA,28.8,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.00674032 31.93633016)
1930878198,true,2005-10-31T19:21:00Z,NA,26.9,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.00635986 31.93692017)
1930878204,true,2005-10-31T20:21:00Z,NA,25.5,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.00526937 31.93641968)
1930878208,true,2005-10-31T21:20:00Z,NA,25.1,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0054891 31.93668009)
1930878212,true,2005-10-31T22:21:00Z,NA,23.6,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.006191 31.93523966)
1930878215,true,2005-10-31T23:21:00Z,NA,24,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.00015055 31.9306193)
1930878219,true,2005-11-01T00:20:00Z,NA,23.2,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.99517008 31.92970988)
1930878223,true,2005-11-01T01:20:00Z,NA,22.8,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.99459025 31.92945964)
1930878227,true,2005-11-01T02:21:00Z,NA,22.8,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.99465942 31.92942912)
1930878231,true,2005-11-01T03:20:00Z,NA,23.6,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.99383952 31.92930094)
1930878235,true,2005-11-01T04:21:00Z,NA,25.8,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.98035075 31.92886963)
1930878239,true,2005-11-01T05:20:00Z,NA,30.6,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.97170003 31.9322408)
1930878243,true,2005-11-01T06:20:00Z,NA,34,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96520996 31.93376058)
1930878247,true,2005-11-01T07:21:00Z,NA,38.1,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.9677592 31.93364054)
1930878251,true,2005-11-01T08:21:00Z,NA,42,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96766968 31.93156942)
1930878255,true,2005-11-01T09:21:00Z,NA,43.2,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96672974 31.93087972)
1930878259,true,2005-11-01T10:20:00Z,NA,44.4,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96664022 31.93103027)
1930878263,true,2005-11-01T11:21:00Z,NA,44,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96658936 31.93127035)
1930878267,true,2005-11-01T12:21:00Z,NA,46.8,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96656901 31.93122965)
1930878271,true,2005-11-01T13:21:00Z,NA,47.7,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.9665507 31.93127035)
1930878275,true,2005-11-01T14:21:00Z,NA,42.8,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96764933 31.93700968)
1930878279,true,2005-11-01T15:20:00Z,NA,38.1,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96813965 31.94518026)
1930878283,true,2005-11-01T16:20:00Z,NA,34.7,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.96646932 31.94527995)
1930878287,true,2005-11-01T17:21:00Z,NA,32.5,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.95863037 31.93951009)
1930878291,true,2005-11-01T18:21:00Z,NA,31,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.9536499 31.93788045)
1930878295,true,2005-11-01T19:20:00Z,NA,29.9,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.95156047 31.93700968)
1930878299,true,2005-11-01T20:21:00Z,NA,27.7,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.95109049 31.93626099)
1930878303,true,2005-11-01T21:23:00Z,NA,27.3,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.95137939 31.93649902)
1930878307,true,2005-11-01T22:21:00Z,NA,25.1,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.95205078 31.93578084)
1930878311,true,2005-11-01T23:20:00Z,NA,24.3,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.9526591 31.93520101)
1930878315,true,2005-11-02T00:20:00Z,NA,24,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.95326945 31.93264974)
1930878319,true,2005-11-02T01:21:00Z,NA,24,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.95327962 31.93269043)
1930878323,true,2005-11-02T02:20:00Z,NA,23.2,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.95317993 31.93296916)
1930878327,true,2005-11-02T03:20:00Z,NA,22.8,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.95296021 31.91991984)
1930878331,true,2005-11-02T04:20:00Z,NA,27.3,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.95604045 31.91074015)
1930878335,true,2005-11-02T05:21:00Z,NA,35.8,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.97162069 31.90167033)
1930878339,true,2005-11-02T06:21:00Z,NA,41.2,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.98801066 31.90340983)
1930878343,true,2005-11-02T07:20:00Z,NA,42.4,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-24.99413045 31.90703939)
1930878347,true,2005-11-02T08:21:00Z,NA,45.2,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.0105896 31.91365967)
1930878351,true,2005-11-02T09:20:00Z,NA,47.2,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.02352091 31.91848958)
1930878355,true,2005-11-02T10:21:00Z,NA,47.7,NA,gps,Syncerus caffer,T12,Cilla,"Kruger African Buffalo, GPS tracking, South Africa",POINT (-25.03500977 31.92725016)
