event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,external-temperature,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1930864674,true,2005-03-25 12:00:00.000,31.71123047,-24.40311076,,35.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864675,true,2005-03-25 13:00:00.000,31.7112203,-24.40313924,,35.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864676,true,2005-03-25 14:00:00.000,31.71927083,-24.39557902,,37.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864677,true,2005-03-25 15:00:00.000,31.71362915,-24.40430908,,34.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864678,true,2005-03-25 16:00:00.000,31.71517944,-24.40619914,,32.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864679,true,2005-03-25 17:00:00.000,31.71528931,-24.40675049,,30.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864680,true,2005-03-25 18:00:00.000,31.71373901,-24.40692952,,28.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864681,true,2005-03-25 19:00:00.000,31.71373901,-24.40698039,,28.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864682,true,2005-03-25 20:00:00.000,31.71161906,-24.40745036,,27.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864683,true,2005-03-25 21:00:00.000,31.70789998,-24.406309,,27.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864684,true,2005-03-25 22:00:00.000,31.70818075,-24.40482992,,26.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864685,true,2005-03-25 23:00:00.000,31.70817057,-24.40480957,,26.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864686,true,2005-03-26 00:00:00.000,31.70545044,-24.36219076,,26.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864687,true,2005-03-26 01:00:00.000,31.70194092,-24.4032491,,26.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864688,true,2005-03-26 02:00:00.000,31.70171916,-24.40287069,,26.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864689,true,2005-03-26 03:00:00.000,31.70169067,-24.40289917,,27.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864690,true,2005-03-26 04:00:00.000,31.70170898,-24.40295003,,26.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864691,true,2005-03-26 05:00:00.000,31.70169067,-24.40290934,,27.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864692,true,2005-03-26 06:00:00.000,31.69884033,-24.40227051,,31.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864693,true,2005-03-26 07:00:00.000,31.69400024,-24.40238037,,35.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864694,true,2005-03-26 08:00:00.000,31.69436035,-24.40203044,,45.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864695,true,2005-03-26 09:00:00.000,31.69432983,-24.40211995,,44.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864696,true,2005-03-26 10:00:00.000,31.6944397,-24.40218099,,40.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864697,true,2005-03-26 11:00:00.000,31.69434001,-24.4021993,,38.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864698,true,2005-03-26 12:00:00.000,31.69430949,-24.40210978,,40.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864699,true,2005-03-26 13:00:00.000,31.69437052,-24.40148926,,41.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864700,true,2005-03-26 14:00:00.000,31.69958903,-24.393809,,40.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864701,true,2005-03-26 15:00:00.000,31.71420085,-24.38812052,,37.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864702,true,2005-03-26 16:00:00.000,31.71392008,-24.38117065,,34.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864703,true,2005-03-26 17:00:00.000,31.71740926,-24.37734985,,31.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864704,true,2005-03-26 18:00:00.000,31.71493937,-24.37458089,,29.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864705,true,2005-03-26 19:00:00.000,31.71420898,-24.37329102,,29.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864706,true,2005-03-26 20:00:00.000,31.71329956,-24.372111,,28.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864707,true,2005-03-26 21:00:00.000,31.7112793,-24.37190959,,27.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864708,true,2005-03-26 22:00:00.000,31.7083903,-24.36845093,,26.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864709,true,2005-03-26 22:03:00.000,31.70819092,-24.36800944,,27.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864710,true,2005-03-26 23:00:00.000,31.70757039,-24.3663798,,26.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864711,true,2005-03-27 01:00:00.000,31.70478923,-24.36085002,,25.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864712,true,2005-03-27 02:00:00.000,31.69884033,-24.3575297,,25.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864713,true,2005-03-27 03:00:00.000,31.6941508,-24.35160929,,25.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864714,true,2005-03-27 04:00:00.000,31.69181925,-24.34726969,,25.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864715,true,2005-03-27 05:00:00.000,31.68983968,-24.34366048,,26.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864716,true,2005-03-27 06:00:00.000,31.67946981,-24.34473063,,31.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864717,true,2005-03-27 06:59:00.000,31.6769694,-24.34593913,,34.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864718,true,2005-03-27 08:00:00.000,31.6769104,-24.34585978,,35.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864719,true,2005-03-27 09:00:00.000,31.67675985,-24.34595947,,38.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864720,true,2005-03-27 10:00:00.000,31.6769104,-24.34607951,,39.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864721,true,2005-03-27 11:00:00.000,31.67677002,-24.34593913,,39.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864722,true,2005-03-27 12:00:00.000,31.67683919,-24.3459493,,39.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864723,true,2005-03-27 12:59:00.000,31.67675985,-24.34591064,,38.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864724,true,2005-03-27 14:00:00.000,31.67680054,-24.34596965,,38.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864725,true,2005-03-27 14:59:00.000,31.68021037,-24.34970093,,36.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864726,true,2005-03-27 16:00:00.000,31.69097087,-24.35777995,,34.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864727,true,2005-03-27 17:00:00.000,31.68715007,-24.34067993,,32.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864728,true,2005-03-27 18:00:00.000,31.68281047,-24.33218994,,31.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864729,true,2005-03-27 18:59:00.000,31.67981974,-24.3310791,,31.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864730,true,2005-03-27 19:59:00.000,31.67427979,-24.32943929,,31.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864731,true,2005-03-27 21:00:00.000,31.67364909,-24.32932943,,30.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864732,true,2005-03-27 22:00:00.000,31.66546021,-24.32223918,,29.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864733,true,2005-03-27 23:00:00.000,31.6594991,-24.31192017,,29.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864734,true,2005-03-27 23:59:00.000,31.6612203,-24.31022949,,28.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864735,true,2005-03-28 01:00:00.000,31.66144002,-24.30961914,,27.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864736,true,2005-03-28 01:59:00.000,31.66089071,-24.30982056,,26.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864737,true,2005-03-28 03:00:00.000,31.66090902,-24.30985921,,26.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864738,true,2005-03-28 04:00:00.000,31.66088053,-24.30986938,,26.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864739,true,2005-03-28 05:00:00.000,31.65850016,-24.31223958,,28.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864740,true,2005-03-28 06:00:00.000,31.64416097,-24.32231038,,30.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864741,true,2005-03-28 06:59:00.000,31.64942017,-24.34309082,,33.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864742,true,2005-03-28 08:00:00.000,31.66619059,-24.3572408,,39.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864743,true,2005-03-28 08:59:00.000,31.66624959,-24.35678914,,39.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864744,true,2005-03-28 10:00:00.000,31.66665039,-24.35678101,,37.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864745,true,2005-03-28 10:59:00.000,31.66659953,-24.35678101,,40.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864746,true,2005-03-28 12:00:00.000,31.66649984,-24.35680949,,39.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864747,true,2005-03-28 12:59:00.000,31.66659953,-24.35686035,,37.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864748,true,2005-03-28 13:59:00.000,31.68614909,-24.35852051,,38.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864749,true,2005-03-28 15:00:00.000,31.69615072,-24.36323039,,33.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864750,true,2005-03-28 16:00:00.000,31.7038208,-24.36622925,,29.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864751,true,2005-03-28 17:00:00.000,31.7113505,-24.37121989,,26.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864752,true,2005-03-28 17:59:00.000,31.71397095,-24.37274984,,25.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864753,true,2005-03-28 18:59:00.000,31.71557007,-24.37011922,,26.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864754,true,2005-03-28 20:00:00.000,31.71483968,-24.36959025,,25.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864755,true,2005-03-28 20:59:00.000,31.71460978,-24.36875,,26.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864756,true,2005-03-28 22:00:00.000,31.71459961,-24.36758016,,26.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864757,true,2005-03-28 23:00:00.000,31.71323039,-24.36726074,,26.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864758,true,2005-03-28 23:59:00.000,31.71719971,-24.37341919,,26.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864759,true,2005-03-29 01:00:00.000,31.71595052,-24.38965047,,26.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864760,true,2005-03-29 02:00:00.000,31.71436971,-24.38481038,,26.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864761,true,2005-03-29 03:00:00.000,31.71378988,-24.38462931,,27.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864762,true,2005-03-29 04:00:00.000,31.71376953,-24.38462931,,26.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864763,true,2005-03-29 04:59:00.000,31.71387939,-24.38465983,,27.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864764,true,2005-03-29 06:00:00.000,31.71413981,-24.38355916,,28.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864765,true,2005-03-29 07:00:00.000,31.71317952,-24.38341064,,33.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864766,true,2005-03-29 07:59:00.000,31.71326904,-24.38340047,,34.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864767,true,2005-03-29 09:00:00.000,31.71333008,-24.38338013,,34.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864768,true,2005-03-29 10:00:00.000,31.71327922,-24.38341064,,37.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864769,true,2005-03-29 10:59:00.000,31.71319987,-24.38326009,,39.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864770,true,2005-03-29 12:00:00.000,31.71346029,-24.38355916,,39.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864771,true,2005-03-29 12:59:00.000,31.71406047,-24.38567098,,37.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864772,true,2005-03-29 13:59:00.000,31.72251994,-24.38145955,,37.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864773,true,2005-03-29 15:00:00.000,31.72327067,-24.3821696,,35.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864774,true,2005-03-29 15:59:00.000,31.72872925,-24.38614095,,31.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864775,true,2005-03-29 17:00:00.000,31.72682088,-24.39584961,,28.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864776,true,2005-03-29 17:59:00.000,31.72855021,-24.4019694,,27.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864777,true,2005-03-29 19:00:00.000,31.72930908,-24.40539958,,27.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864778,true,2005-03-29 19:59:00.000,31.72812093,-24.40684001,,26.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864779,true,2005-03-29 21:00:00.000,31.72770996,-24.40850016,,26.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864780,true,2005-03-29 21:59:00.000,31.72744954,-24.42235921,,25.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864781,true,2005-03-29 23:00:00.000,31.74204915,-24.43850911,,25.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864782,true,2005-03-29 23:59:00.000,31.74547933,-24.44538981,,24.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864783,true,2005-03-30 00:59:00.000,31.74192912,-24.45853068,,25.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864784,true,2005-03-30 01:59:00.000,31.74356079,-24.46357015,,25.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864785,true,2005-03-30 02:59:00.000,31.74361979,-24.46389974,,25.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864786,true,2005-03-30 03:59:00.000,31.74371948,-24.46411947,,24.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864787,true,2005-03-30 04:59:00.000,31.74357096,-24.46381022,,29.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864788,true,2005-03-30 05:59:00.000,31.74353027,-24.46383057,,29.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864789,true,2005-03-30 06:59:00.000,31.74141032,-24.46496989,,35.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864790,true,2005-03-30 07:59:00.000,31.7405599,-24.46523031,,36.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864791,true,2005-03-30 08:59:00.000,31.74081014,-24.46531982,,39.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864792,true,2005-03-30 09:59:00.000,31.74036051,-24.46542969,,43.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864793,true,2005-03-30 11:00:00.000,31.74033,-24.46538086,,40.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864794,true,2005-03-30 11:59:00.000,31.74062093,-24.46526082,,38.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864795,true,2005-03-30 12:59:00.000,31.7405599,-24.46530965,,40.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864796,true,2005-03-30 13:59:00.000,31.74053955,-24.46498006,,38.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864797,true,2005-03-30 14:59:00.000,31.74471029,-24.46856079,,37.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864798,true,2005-03-30 15:59:00.000,31.74798991,-24.47260946,,33.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864799,true,2005-03-30 16:59:00.000,31.76342977,-24.4824707,,31.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864800,true,2005-03-30 17:59:00.000,31.77026978,-24.48480021,,29.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864801,true,2005-03-30 18:59:00.000,31.77069092,-24.48825073,,29.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864802,true,2005-03-30 19:59:00.000,31.77011922,-24.4899292,,28.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864803,true,2005-03-30 20:59:00.000,31.77011922,-24.48991089,,28.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864804,true,2005-03-30 21:59:00.000,31.77126058,-24.49367065,,28.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864805,true,2005-03-30 23:00:00.000,31.76912028,-24.4995992,,27.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864806,true,2005-03-30 23:59:00.000,31.76840007,-24.50274048,,28.1,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864807,true,2005-03-31 00:59:00.000,31.76821899,-24.50393066,,27.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864808,true,2005-03-31 01:59:00.000,31.76622925,-24.50706991,,27.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864809,true,2005-03-31 02:59:00.000,31.76626994,-24.5071106,,26.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864810,true,2005-03-31 03:59:00.000,31.76612956,-24.50705973,,25.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864811,true,2005-03-31 04:59:00.000,31.76083984,-24.51047974,,28.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864812,true,2005-03-31 05:59:00.000,31.75504964,-24.51988932,,33.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864813,true,2005-03-31 06:59:00.000,31.75390015,-24.52940063,,36.2,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864814,true,2005-03-31 07:59:00.000,31.75266927,-24.52752075,,38.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864815,true,2005-03-31 08:59:00.000,31.7523702,-24.52753906,,42.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864816,true,2005-03-31 09:59:00.000,31.75227051,-24.52746989,,43.5,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864817,true,2005-03-31 10:59:00.000,31.75220947,-24.52738037,,44.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864818,true,2005-03-31 11:59:00.000,31.75236003,-24.52749023,,45.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864819,true,2005-03-31 12:59:00.000,31.75231934,-24.52753906,,42.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864820,true,2005-03-31 14:00:00.000,31.75633952,-24.53171997,,38.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864821,true,2005-03-31 14:59:00.000,31.76011963,-24.52901001,,34.7,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864822,true,2005-03-31 15:59:00.000,31.76412964,-24.52390951,,34.0,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864823,true,2005-03-31 16:59:00.000,31.7667806,-24.52149048,,32.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864824,true,2005-03-31 17:59:00.000,31.76572062,-24.51883952,,30.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864825,true,2005-03-31 18:59:00.000,31.76508993,-24.51801961,,29.9,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864826,true,2005-03-31 19:59:00.000,31.76524048,-24.51681925,,28.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864827,true,2005-03-31 20:59:00.000,31.76454061,-24.51540934,,28.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864828,true,2005-03-31 21:59:00.000,31.76453044,-24.51213989,,28.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864829,true,2005-03-31 22:59:00.000,31.76410929,-24.5115092,,28.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864830,true,2005-03-31 23:59:00.000,31.76456909,-24.50981038,,28.4,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864831,true,2005-04-01 00:59:00.000,31.765389,-24.5089091,,27.3,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864832,true,2005-04-01 01:59:00.000,31.76535034,-24.5088501,,26.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864833,true,2005-04-01 03:00:00.000,31.7651001,-24.50875041,,26.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864834,true,2005-04-01 03:59:00.000,31.76507975,-24.50879924,,26.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864835,true,2005-04-01 04:59:00.000,31.76821899,-24.50809937,,28.8,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
1930864836,true,2005-04-01 05:59:00.000,31.78433024,-24.49700928,,33.6,,"gps","Syncerus caffer","T8","Queen","Kruger African Buffalo, GPS tracking, South Africa"
